outlet_code,item_department,week,total_sales_qty,sales_next_week,fe_avg_4_week_sales,fe_4_weeks_std_dev_weekly,fe_4_weeks_weekly_min_sales,fe_4_weeks_weekly_max_sales,previous_week_sales,prev_2_weeks_sales,prev_3_weeks_sales,prev_month_sales,outlet_min_sales,outlet_max_sales,fe_sales_change_vs_next_week,fe_sales_change_vs_previous_week,fe_sales_to_max_sales_ratio,fe_cumulative_sales,month,week_month,week_year,quarter_year,outlet_area,outlet_parking_lots,outlet_profile_category,outlet_cluster_category,item_category,row
A,Beverages,2022-08-08,1649.0,1567.0,0.0,0.0,0.0,0.0,1459.0,3108.0,4648.0,6193.0,40.0,3516.0,-82.0,190.0,0.35832246849196003,39364.0,8,2,32,3,10150,52,Moderate,Small,Non Flavored Tea,5.0
C,Beverages,2022-08-08,1328.0,1217.0,0.0,0.0,0.0,0.0,1390.0,2718.0,4086.0,5448.0,27.0,2903.0,-111.0,-62.0,0.28857018687527164,293518.0,8,2,32,3,14425,41,High,Large,Ambient Liquid Milk,1.0
C,Beverages,2022-08-08,1328.0,1217.0,0.0,0.0,0.0,0.0,1390.0,2718.0,4086.0,5448.0,27.0,2903.0,-111.0,-62.0,0.28857018687527164,293518.0,8,2,32,3,14425,41,High,Large,Powdered Milk,2.0
C,Beverages,2022-08-08,1328.0,1217.0,0.0,0.0,0.0,0.0,1390.0,2718.0,4086.0,5448.0,27.0,2903.0,-111.0,-62.0,0.28857018687527164,293518.0,8,2,32,3,14425,41,High,Large,Single Consumption RTD Beverages,3.0
C,Beverages,2022-08-08,1328.0,1217.0,0.0,0.0,0.0,0.0,1390.0,2718.0,4086.0,5448.0,27.0,2903.0,-111.0,-62.0,0.28857018687527164,293518.0,8,2,32,3,14425,41,High,Large,Multiple Consumption RTD Beverages,4.0
C,Beverages,2022-08-08,1328.0,1217.0,0.0,0.0,0.0,0.0,1390.0,2718.0,4086.0,5448.0,27.0,2903.0,-111.0,-62.0,0.28857018687527164,293518.0,8,2,32,3,14425,41,High,Large,Non Flavored Tea,5.0
B,Grocery,2022-08-08,1405.0,1273.0,2583.0,994.1941460298386,1094.0,3131.0,1392.0,2797.0,4037.0,5301.0,32.0,2395.0,-132.0,13.0,0.3053020425901782,239749.0,8,2,32,3,11500,50,High,Medium,Ambient Instant Noodles,1.0
B,Grocery,2022-08-08,1405.0,1273.0,2583.0,994.1941460298386,1094.0,3131.0,1392.0,2797.0,4037.0,5301.0,32.0,2395.0,-132.0,13.0,0.3053020425901782,239749.0,8,2,32,3,11500,50,High,Medium,Rice,2.0
B,Grocery,2022-08-08,1405.0,1273.0,2583.0,994.1941460298386,1094.0,3131.0,1392.0,2797.0,4037.0,5301.0,32.0,2395.0,-132.0,13.0,0.3053020425901782,239749.0,8,2,32,3,11500,50,High,Medium,Sweet Biscuits & Cookies Regular,3.0
B,Grocery,2022-08-08,1405.0,1273.0,2583.0,994.1941460298386,1094.0,3131.0,1392.0,2797.0,4037.0,5301.0,32.0,2395.0,-132.0,13.0,0.3053020425901782,239749.0,8,2,32,3,11500,50,High,Medium,"Snack-Nuts,Peas & Mixes",4.0
B,Grocery,2022-08-08,1405.0,1273.0,2583.0,994.1941460298386,1094.0,3131.0,1392.0,2797.0,4037.0,5301.0,32.0,2395.0,-132.0,13.0,0.3053020425901782,239749.0,8,2,32,3,11500,50,High,Medium,Sugar Confectionary,5.0
D,Beverages,2022-08-08,1026.0,1026.0,2969.5,226.46927679783255,2640.0,3131.0,979.0,2005.0,3104.0,4190.0,52.0,4602.0,0.0,47.0,0.22294654498044328,419358.0,8,2,32,3,11237,68,Moderate,Small,Ambient Liquid Milk,1.0
D,Beverages,2022-08-08,1026.0,1026.0,2969.5,226.46927679783255,2640.0,3131.0,979.0,2005.0,3104.0,4190.0,52.0,4602.0,0.0,47.0,0.22294654498044328,419358.0,8,2,32,3,11237,68,Moderate,Small,Single Consumption RTD Beverages,2.0
D,Beverages,2022-08-08,1026.0,1026.0,2969.5,226.46927679783255,2640.0,3131.0,979.0,2005.0,3104.0,4190.0,52.0,4602.0,0.0,47.0,0.22294654498044328,419358.0,8,2,32,3,11237,68,Moderate,Small,Powdered Milk,3.0
D,Beverages,2022-08-08,1026.0,1026.0,2969.5,226.46927679783255,2640.0,3131.0,979.0,2005.0,3104.0,4190.0,52.0,4602.0,0.0,47.0,0.22294654498044328,419358.0,8,2,32,3,11237,68,Moderate,Small,Multiple Consumption RTD Beverages,4.0
D,Beverages,2022-08-08,1026.0,1026.0,2969.5,226.46927679783255,2640.0,3131.0,979.0,2005.0,3104.0,4190.0,52.0,4602.0,0.0,47.0,0.22294654498044328,419358.0,8,2,32,3,11237,68,Moderate,Small,Concentrated Liquid Drinks,5.0
E,Grocery,2022-08-08,552.0,554.0,3042.0,313.55488621079826,2640.0,3394.0,628.0,1180.0,1885.0,2388.0,0.0,1051.0,2.0,-76.0,0.11994784876140809,582898.0,8,2,32,3,10000,12,High,Medium,Ambient Instant Noodles,1.0
E,Grocery,2022-08-08,552.0,554.0,3042.0,313.55488621079826,2640.0,3394.0,628.0,1180.0,1885.0,2388.0,0.0,1051.0,2.0,-76.0,0.11994784876140809,582898.0,8,2,32,3,10000,12,High,Medium,Rice,2.0
E,Grocery,2022-08-08,552.0,554.0,3042.0,313.55488621079826,2640.0,3394.0,628.0,1180.0,1885.0,2388.0,0.0,1051.0,2.0,-76.0,0.11994784876140809,582898.0,8,2,32,3,10000,12,High,Medium,Sweet Biscuits & Cookies Regular,3.0
E,Grocery,2022-08-08,552.0,554.0,3042.0,313.55488621079826,2640.0,3394.0,628.0,1180.0,1885.0,2388.0,0.0,1051.0,2.0,-76.0,0.11994784876140809,582898.0,8,2,32,3,10000,12,High,Medium,Sugar Confectionary,4.0
E,Grocery,2022-08-08,552.0,554.0,3042.0,313.55488621079826,2640.0,3394.0,628.0,1180.0,1885.0,2388.0,0.0,1051.0,2.0,-76.0,0.11994784876140809,582898.0,8,2,32,3,10000,12,High,Medium,"Snack-Nuts,Peas & Mixes",5.0
C,Grocery,2022-08-08,1476.0,1438.0,3073.0,330.9350389426903,2640.0,3394.0,1644.0,3120.0,4675.0,6172.0,27.0,2903.0,-38.0,-168.0,0.32073011734028684,372899.0,8,2,32,3,14425,41,High,Large,Ambient Instant Noodles,1.0
C,Grocery,2022-08-08,1476.0,1438.0,3073.0,330.9350389426903,2640.0,3394.0,1644.0,3120.0,4675.0,6172.0,27.0,2903.0,-38.0,-168.0,0.32073011734028684,372899.0,8,2,32,3,14425,41,High,Large,Sweet Biscuits & Cookies Regular,2.0
C,Grocery,2022-08-08,1476.0,1438.0,3073.0,330.9350389426903,2640.0,3394.0,1644.0,3120.0,4675.0,6172.0,27.0,2903.0,-38.0,-168.0,0.32073011734028684,372899.0,8,2,32,3,14425,41,High,Large,Rice,3.0
C,Grocery,2022-08-08,1476.0,1438.0,3073.0,330.9350389426903,2640.0,3394.0,1644.0,3120.0,4675.0,6172.0,27.0,2903.0,-38.0,-168.0,0.32073011734028684,372899.0,8,2,32,3,14425,41,High,Large,Liquid Cooking Oils & Fats,4.0
C,Grocery,2022-08-08,1476.0,1438.0,3073.0,330.9350389426903,2640.0,3394.0,1644.0,3120.0,4675.0,6172.0,27.0,2903.0,-38.0,-168.0,0.32073011734028684,372899.0,8,2,32,3,14425,41,High,Large,Crackers,5.0
C,Chilled,2022-08-08,122.0,159.0,3130.25,334.57672264121015,2640.0,3394.0,144.0,266.0,390.0,509.0,27.0,2903.0,37.0,-22.0,0.026510212950890916,311480.0,8,2,32,3,14425,41,High,Large,Fat Spread,1.0
C,Chilled,2022-08-08,122.0,159.0,3130.25,334.57672264121015,2640.0,3394.0,144.0,266.0,390.0,509.0,27.0,2903.0,37.0,-22.0,0.026510212950890916,311480.0,8,2,32,3,14425,41,High,Large,Butter,2.0
C,Chilled,2022-08-08,122.0,159.0,3130.25,334.57672264121015,2640.0,3394.0,144.0,266.0,390.0,509.0,27.0,2903.0,37.0,-22.0,0.026510212950890916,311480.0,8,2,32,3,14425,41,High,Large,Curd,3.0
C,Chilled,2022-08-08,122.0,159.0,3130.25,334.57672264121015,2640.0,3394.0,144.0,266.0,390.0,509.0,27.0,2903.0,37.0,-22.0,0.026510212950890916,311480.0,8,2,32,3,14425,41,High,Large,Whipping Cream,4.0
C,Chilled,2022-08-08,122.0,159.0,3130.25,334.57672264121015,2640.0,3394.0,144.0,266.0,390.0,509.0,27.0,2903.0,37.0,-22.0,0.026510212950890916,311480.0,8,2,32,3,14425,41,High,Large,Cheese Slices,5.0
B,Chilled,2022-08-08,105.0,98.0,3223.5,157.5277753286701,3013.0,3394.0,88.0,193.0,296.0,392.0,32.0,2395.0,-7.0,17.0,0.022816166883963495,189503.0,8,2,32,3,11500,50,High,Medium,Fat Spread,1.0
B,Chilled,2022-08-08,105.0,98.0,3223.5,157.5277753286701,3013.0,3394.0,88.0,193.0,296.0,392.0,32.0,2395.0,-7.0,17.0,0.022816166883963495,189503.0,8,2,32,3,11500,50,High,Medium,Curd,2.0
B,Chilled,2022-08-08,105.0,98.0,3223.5,157.5277753286701,3013.0,3394.0,88.0,193.0,296.0,392.0,32.0,2395.0,-7.0,17.0,0.022816166883963495,189503.0,8,2,32,3,11500,50,High,Medium,Butter,3.0
B,Chilled,2022-08-08,105.0,98.0,3223.5,157.5277753286701,3013.0,3394.0,88.0,193.0,296.0,392.0,32.0,2395.0,-7.0,17.0,0.022816166883963495,189503.0,8,2,32,3,11500,50,High,Medium,Whipping Cream,4.0
B,Chilled,2022-08-08,105.0,98.0,3223.5,157.5277753286701,3013.0,3394.0,88.0,193.0,296.0,392.0,32.0,2395.0,-7.0,17.0,0.022816166883963495,189503.0,8,2,32,3,11500,50,High,Medium,Cheese Slices,5.0
D,Chilled,2022-08-08,256.0,251.0,3218.0,149.784289340816,3013.0,3372.0,265.0,521.0,876.0,1129.0,52.0,4602.0,-5.0,-9.0,0.055627987831377665,437854.0,8,2,32,3,11237,68,Moderate,Small,Fat Spread,1.0
D,Chilled,2022-08-08,256.0,251.0,3218.0,149.784289340816,3013.0,3372.0,265.0,521.0,876.0,1129.0,52.0,4602.0,-5.0,-9.0,0.055627987831377665,437854.0,8,2,32,3,11237,68,Moderate,Small,Curd,2.0
D,Chilled,2022-08-08,256.0,251.0,3218.0,149.784289340816,3013.0,3372.0,265.0,521.0,876.0,1129.0,52.0,4602.0,-5.0,-9.0,0.055627987831377665,437854.0,8,2,32,3,11237,68,Moderate,Small,Butter,3.0
D,Chilled,2022-08-08,256.0,251.0,3218.0,149.784289340816,3013.0,3372.0,265.0,521.0,876.0,1129.0,52.0,4602.0,-5.0,-9.0,0.055627987831377665,437854.0,8,2,32,3,11237,68,Moderate,Small,Cheese Slices,4.0
D,Chilled,2022-08-08,256.0,251.0,3218.0,149.784289340816,3013.0,3372.0,265.0,521.0,876.0,1129.0,52.0,4602.0,-5.0,-9.0,0.055627987831377665,437854.0,8,2,32,3,11237,68,Moderate,Small,Whipping Cream,5.0
D,Grocery,2022-08-15,2255.0,2533.0,3186.75,152.50655723607412,3013.0,3372.0,2607.0,4862.0,7315.0,10107.0,52.0,4602.0,278.0,-352.0,0.49000434593654935,535448.0,8,3,33,3,11237,68,Moderate,Small,Ambient Instant Noodles,1.0
D,Grocery,2022-08-15,2255.0,2533.0,3186.75,152.50655723607412,3013.0,3372.0,2607.0,4862.0,7315.0,10107.0,52.0,4602.0,278.0,-352.0,0.49000434593654935,535448.0,8,3,33,3,11237,68,Moderate,Small,Rice,2.0
D,Grocery,2022-08-15,2255.0,2533.0,3186.75,152.50655723607412,3013.0,3372.0,2607.0,4862.0,7315.0,10107.0,52.0,4602.0,278.0,-352.0,0.49000434593654935,535448.0,8,3,33,3,11237,68,Moderate,Small,Sweet Biscuits & Cookies Regular,3.0
D,Grocery,2022-08-15,2255.0,2533.0,3186.75,152.50655723607412,3013.0,3372.0,2607.0,4862.0,7315.0,10107.0,52.0,4602.0,278.0,-352.0,0.49000434593654935,535448.0,8,3,33,3,11237,68,Moderate,Small,Crackers,4.0
D,Grocery,2022-08-15,2255.0,2533.0,3186.75,152.50655723607412,3013.0,3372.0,2607.0,4862.0,7315.0,10107.0,52.0,4602.0,278.0,-352.0,0.49000434593654935,535448.0,8,3,33,3,11237,68,Moderate,Small,"Snack-Nuts,Peas & Mixes",5.0
C,Beverages,2022-08-15,1217.0,1364.0,3529.25,730.6241053601594,3013.0,4602.0,1328.0,2545.0,3935.0,5303.0,27.0,2903.0,147.0,-111.0,0.2644502390265102,294735.0,8,3,33,3,14425,41,High,Large,Ambient Liquid Milk,1.0
C,Beverages,2022-08-15,1217.0,1364.0,3529.25,730.6241053601594,3013.0,4602.0,1328.0,2545.0,3935.0,5303.0,27.0,2903.0,147.0,-111.0,0.2644502390265102,294735.0,8,3,33,3,14425,41,High,Large,Powdered Milk,2.0
C,Beverages,2022-08-15,1217.0,1364.0,3529.25,730.6241053601594,3013.0,4602.0,1328.0,2545.0,3935.0,5303.0,27.0,2903.0,147.0,-111.0,0.2644502390265102,294735.0,8,3,33,3,14425,41,High,Large,Single Consumption RTD Beverages,3.0
C,Beverages,2022-08-15,1217.0,1364.0,3529.25,730.6241053601594,3013.0,4602.0,1328.0,2545.0,3935.0,5303.0,27.0,2903.0,147.0,-111.0,0.2644502390265102,294735.0,8,3,33,3,14425,41,High,Large,Multiple Consumption RTD Beverages,4.0
C,Beverages,2022-08-15,1217.0,1364.0,3529.25,730.6241053601594,3013.0,4602.0,1328.0,2545.0,3935.0,5303.0,27.0,2903.0,147.0,-111.0,0.2644502390265102,294735.0,8,3,33,3,14425,41,High,Large,Non Flavored Tea,5.0
A,Grocery,2022-08-15,1809.0,2031.0,3872.5,729.7622900643743,3130.0,4602.0,2057.0,3866.0,6031.0,8294.0,40.0,3516.0,222.0,-248.0,0.39308996088657105,144393.0,8,3,33,3,10150,52,Moderate,Small,Ambient Instant Noodles,1.0
A,Grocery,2022-08-15,1809.0,2031.0,3872.5,729.7622900643743,3130.0,4602.0,2057.0,3866.0,6031.0,8294.0,40.0,3516.0,222.0,-248.0,0.39308996088657105,144393.0,8,3,33,3,10150,52,Moderate,Small,Rice,2.0
A,Grocery,2022-08-15,1809.0,2031.0,3872.5,729.7622900643743,3130.0,4602.0,2057.0,3866.0,6031.0,8294.0,40.0,3516.0,222.0,-248.0,0.39308996088657105,144393.0,8,3,33,3,10150,52,Moderate,Small,Sweet Biscuits & Cookies Regular,3.0
A,Grocery,2022-08-15,1809.0,2031.0,3872.5,729.7622900643743,3130.0,4602.0,2057.0,3866.0,6031.0,8294.0,40.0,3516.0,222.0,-248.0,0.39308996088657105,144393.0,8,3,33,3,10150,52,Moderate,Small,Crackers,4.0
A,Grocery,2022-08-15,1809.0,2031.0,3872.5,729.7622900643743,3130.0,4602.0,2057.0,3866.0,6031.0,8294.0,40.0,3516.0,222.0,-248.0,0.39308996088657105,144393.0,8,3,33,3,10150,52,Moderate,Small,Sugar Confectionary,5.0
C,Chilled,2022-08-15,159.0,138.0,3903.25,703.7714472753211,3130.0,4602.0,122.0,281.0,425.0,549.0,27.0,2903.0,-21.0,37.0,0.03455019556714472,311639.0,8,3,33,3,14425,41,High,Large,Fat Spread,1.0
C,Chilled,2022-08-15,159.0,138.0,3903.25,703.7714472753211,3130.0,4602.0,122.0,281.0,425.0,549.0,27.0,2903.0,-21.0,37.0,0.03455019556714472,311639.0,8,3,33,3,14425,41,High,Large,Butter,2.0
C,Chilled,2022-08-15,159.0,138.0,3903.25,703.7714472753211,3130.0,4602.0,122.0,281.0,425.0,549.0,27.0,2903.0,-21.0,37.0,0.03455019556714472,311639.0,8,3,33,3,14425,41,High,Large,Curd,3.0
C,Chilled,2022-08-15,159.0,138.0,3903.25,703.7714472753211,3130.0,4602.0,122.0,281.0,425.0,549.0,27.0,2903.0,-21.0,37.0,0.03455019556714472,311639.0,8,3,33,3,14425,41,High,Large,Whipping Cream,4.0
C,Chilled,2022-08-15,159.0,138.0,3903.25,703.7714472753211,3130.0,4602.0,122.0,281.0,425.0,549.0,27.0,2903.0,-21.0,37.0,0.03455019556714472,311639.0,8,3,33,3,14425,41,High,Large,Cheese Slices,5.0
D,Beverages,2022-08-15,1026.0,1059.0,3913.25,689.2563021111957,3170.0,4602.0,1026.0,2052.0,3031.0,4130.0,52.0,4602.0,33.0,0.0,0.22294654498044328,420384.0,8,3,33,3,11237,68,Moderate,Small,Ambient Liquid Milk,1.0
D,Beverages,2022-08-15,1026.0,1059.0,3913.25,689.2563021111957,3170.0,4602.0,1026.0,2052.0,3031.0,4130.0,52.0,4602.0,33.0,0.0,0.22294654498044328,420384.0,8,3,33,3,11237,68,Moderate,Small,Single Consumption RTD Beverages,2.0
D,Beverages,2022-08-15,1026.0,1059.0,3913.25,689.2563021111957,3170.0,4602.0,1026.0,2052.0,3031.0,4130.0,52.0,4602.0,33.0,0.0,0.22294654498044328,420384.0,8,3,33,3,11237,68,Moderate,Small,Powdered Milk,3.0
D,Beverages,2022-08-15,1026.0,1059.0,3913.25,689.2563021111957,3170.0,4602.0,1026.0,2052.0,3031.0,4130.0,52.0,4602.0,33.0,0.0,0.22294654498044328,420384.0,8,3,33,3,11237,68,Moderate,Small,Multiple Consumption RTD Beverages,4.0
D,Beverages,2022-08-15,1026.0,1059.0,3913.25,689.2563021111957,3170.0,4602.0,1026.0,2052.0,3031.0,4130.0,52.0,4602.0,33.0,0.0,0.22294654498044328,420384.0,8,3,33,3,11237,68,Moderate,Small,Concentrated Liquid Drinks,5.0
B,Chilled,2022-08-15,98.0,109.0,3582.75,552.2471517958843,3170.0,4386.0,105.0,203.0,291.0,394.0,32.0,2395.0,11.0,-7.0,0.021295089091699262,189601.0,8,3,33,3,11500,50,High,Medium,Fat Spread,1.0
B,Chilled,2022-08-15,98.0,109.0,3582.75,552.2471517958843,3170.0,4386.0,105.0,203.0,291.0,394.0,32.0,2395.0,11.0,-7.0,0.021295089091699262,189601.0,8,3,33,3,11500,50,High,Medium,Curd,2.0
B,Chilled,2022-08-15,98.0,109.0,3582.75,552.2471517958843,3170.0,4386.0,105.0,203.0,291.0,394.0,32.0,2395.0,11.0,-7.0,0.021295089091699262,189601.0,8,3,33,3,11500,50,High,Medium,Butter,3.0
B,Chilled,2022-08-15,98.0,109.0,3582.75,552.2471517958843,3170.0,4386.0,105.0,203.0,291.0,394.0,32.0,2395.0,11.0,-7.0,0.021295089091699262,189601.0,8,3,33,3,11500,50,High,Medium,Whipping Cream,4.0
B,Chilled,2022-08-15,98.0,109.0,3582.75,552.2471517958843,3170.0,4386.0,105.0,203.0,291.0,394.0,32.0,2395.0,11.0,-7.0,0.021295089091699262,189601.0,8,3,33,3,11500,50,High,Medium,Cheese Slices,5.0
A,Chilled,2022-08-15,211.0,249.0,3232.0,213.94547592007294,2983.0,3495.0,235.0,446.0,716.0,996.0,40.0,3516.0,38.0,-24.0,0.045849630595393306,60740.0,8,3,33,3,10150,52,Moderate,Small,Fat Spread,1.0
A,Chilled,2022-08-15,211.0,249.0,3232.0,213.94547592007294,2983.0,3495.0,235.0,446.0,716.0,996.0,40.0,3516.0,38.0,-24.0,0.045849630595393306,60740.0,8,3,33,3,10150,52,Moderate,Small,Curd,2.0
A,Chilled,2022-08-15,211.0,249.0,3232.0,213.94547592007294,2983.0,3495.0,235.0,446.0,716.0,996.0,40.0,3516.0,38.0,-24.0,0.045849630595393306,60740.0,8,3,33,3,10150,52,Moderate,Small,Butter,3.0
A,Chilled,2022-08-15,211.0,249.0,3232.0,213.94547592007294,2983.0,3495.0,235.0,446.0,716.0,996.0,40.0,3516.0,38.0,-24.0,0.045849630595393306,60740.0,8,3,33,3,10150,52,Moderate,Small,Whipping Cream,4.0
A,Chilled,2022-08-15,211.0,249.0,3232.0,213.94547592007294,2983.0,3495.0,235.0,446.0,716.0,996.0,40.0,3516.0,38.0,-24.0,0.045849630595393306,60740.0,8,3,33,3,10150,52,Moderate,Small,Stirred Yogurt,5.0
E,Beverages,2022-08-15,272.0,340.0,3123.5,129.4874511294429,2983.0,3280.0,260.0,532.0,827.0,1135.0,0.0,1051.0,68.0,12.0,0.05910473707083876,560299.0,8,3,33,3,10000,12,High,Medium,Ambient Liquid Milk,1.0
E,Beverages,2022-08-15,272.0,340.0,3123.5,129.4874511294429,2983.0,3280.0,260.0,532.0,827.0,1135.0,0.0,1051.0,68.0,12.0,0.05910473707083876,560299.0,8,3,33,3,10000,12,High,Medium,Single Consumption RTD Beverages,2.0
E,Beverages,2022-08-15,272.0,340.0,3123.5,129.4874511294429,2983.0,3280.0,260.0,532.0,827.0,1135.0,0.0,1051.0,68.0,12.0,0.05910473707083876,560299.0,8,3,33,3,10000,12,High,Medium,Powdered Milk,3.0
E,Beverages,2022-08-15,272.0,340.0,3123.5,129.4874511294429,2983.0,3280.0,260.0,532.0,827.0,1135.0,0.0,1051.0,68.0,12.0,0.05910473707083876,560299.0,8,3,33,3,10000,12,High,Medium,Multiple Consumption RTD Beverages,4.0
E,Beverages,2022-08-15,272.0,340.0,3123.5,129.4874511294429,2983.0,3280.0,260.0,532.0,827.0,1135.0,0.0,1051.0,68.0,12.0,0.05910473707083876,560299.0,8,3,33,3,10000,12,High,Medium,Non Flavored Tea,5.0
D,Chilled,2022-08-15,251.0,297.0,3221.5,259.4898841958967,2983.0,3562.0,256.0,507.0,772.0,1127.0,52.0,4602.0,46.0,-5.0,0.05454150369404607,438105.0,8,3,33,3,11237,68,Moderate,Small,Fat Spread,1.0
D,Chilled,2022-08-15,251.0,297.0,3221.5,259.4898841958967,2983.0,3562.0,256.0,507.0,772.0,1127.0,52.0,4602.0,46.0,-5.0,0.05454150369404607,438105.0,8,3,33,3,11237,68,Moderate,Small,Curd,2.0
D,Chilled,2022-08-15,251.0,297.0,3221.5,259.4898841958967,2983.0,3562.0,256.0,507.0,772.0,1127.0,52.0,4602.0,46.0,-5.0,0.05454150369404607,438105.0,8,3,33,3,11237,68,Moderate,Small,Butter,3.0
D,Chilled,2022-08-15,251.0,297.0,3221.5,259.4898841958967,2983.0,3562.0,256.0,507.0,772.0,1127.0,52.0,4602.0,46.0,-5.0,0.05454150369404607,438105.0,8,3,33,3,11237,68,Moderate,Small,Cheese Slices,4.0
D,Chilled,2022-08-15,251.0,297.0,3221.5,259.4898841958967,2983.0,3562.0,256.0,507.0,772.0,1127.0,52.0,4602.0,46.0,-5.0,0.05454150369404607,438105.0,8,3,33,3,11237,68,Moderate,Small,Whipping Cream,5.0
A,Beverages,2022-08-15,1567.0,1243.0,3275.5,295.67380675332043,2983.0,3562.0,1649.0,3216.0,4675.0,6215.0,40.0,3516.0,-324.0,-82.0,0.34050412863972185,40931.0,8,3,33,3,10150,52,Moderate,Small,Ambient Liquid Milk,1.0
A,Beverages,2022-08-15,1567.0,1243.0,3275.5,295.67380675332043,2983.0,3562.0,1649.0,3216.0,4675.0,6215.0,40.0,3516.0,-324.0,-82.0,0.34050412863972185,40931.0,8,3,33,3,10150,52,Moderate,Small,Powdered Milk,2.0
A,Beverages,2022-08-15,1567.0,1243.0,3275.5,295.67380675332043,2983.0,3562.0,1649.0,3216.0,4675.0,6215.0,40.0,3516.0,-324.0,-82.0,0.34050412863972185,40931.0,8,3,33,3,10150,52,Moderate,Small,Single Consumption RTD Beverages,3.0
A,Beverages,2022-08-15,1567.0,1243.0,3275.5,295.67380675332043,2983.0,3562.0,1649.0,3216.0,4675.0,6215.0,40.0,3516.0,-324.0,-82.0,0.34050412863972185,40931.0,8,3,33,3,10150,52,Moderate,Small,Multiple Consumption RTD Beverages,4.0
A,Beverages,2022-08-15,1567.0,1243.0,3275.5,295.67380675332043,2983.0,3562.0,1649.0,3216.0,4675.0,6215.0,40.0,3516.0,-324.0,-82.0,0.34050412863972185,40931.0,8,3,33,3,10150,52,Moderate,Small,Non Flavored Tea,5.0
C,Grocery,2022-08-15,1438.0,1601.0,3323.25,243.5123200168728,3061.0,3562.0,1476.0,2914.0,4558.0,6113.0,27.0,2903.0,163.0,-38.0,0.3124728378965667,374337.0,8,3,33,3,14425,41,High,Large,Ambient Instant Noodles,1.0
C,Grocery,2022-08-15,1438.0,1601.0,3323.25,243.5123200168728,3061.0,3562.0,1476.0,2914.0,4558.0,6113.0,27.0,2903.0,163.0,-38.0,0.3124728378965667,374337.0,8,3,33,3,14425,41,High,Large,Sweet Biscuits & Cookies Regular,2.0
C,Grocery,2022-08-15,1438.0,1601.0,3323.25,243.5123200168728,3061.0,3562.0,1476.0,2914.0,4558.0,6113.0,27.0,2903.0,163.0,-38.0,0.3124728378965667,374337.0,8,3,33,3,14425,41,High,Large,Rice,3.0
C,Grocery,2022-08-15,1438.0,1601.0,3323.25,243.5123200168728,3061.0,3562.0,1476.0,2914.0,4558.0,6113.0,27.0,2903.0,163.0,-38.0,0.3124728378965667,374337.0,8,3,33,3,14425,41,High,Large,Liquid Cooking Oils & Fats,4.0
C,Grocery,2022-08-15,1438.0,1601.0,3323.25,243.5123200168728,3061.0,3562.0,1476.0,2914.0,4558.0,6113.0,27.0,2903.0,163.0,-38.0,0.3124728378965667,374337.0,8,3,33,3,14425,41,High,Large,Crackers,5.0
E,Grocery,2022-08-15,554.0,651.0,3297.0,283.57009715412494,2956.0,3562.0,552.0,1106.0,1734.0,2439.0,0.0,1051.0,97.0,2.0,0.12038244241634072,583452.0,8,3,33,3,10000,12,High,Medium,Ambient Instant Noodles,1.0
E,Grocery,2022-08-15,554.0,651.0,3297.0,283.57009715412494,2956.0,3562.0,552.0,1106.0,1734.0,2439.0,0.0,1051.0,97.0,2.0,0.12038244241634072,583452.0,8,3,33,3,10000,12,High,Medium,Rice,2.0
E,Grocery,2022-08-15,554.0,651.0,3297.0,283.57009715412494,2956.0,3562.0,552.0,1106.0,1734.0,2439.0,0.0,1051.0,97.0,2.0,0.12038244241634072,583452.0,8,3,33,3,10000,12,High,Medium,Sweet Biscuits & Cookies Regular,3.0
E,Grocery,2022-08-15,554.0,651.0,3297.0,283.57009715412494,2956.0,3562.0,552.0,1106.0,1734.0,2439.0,0.0,1051.0,97.0,2.0,0.12038244241634072,583452.0,8,3,33,3,10000,12,High,Medium,Sugar Confectionary,4.0
E,Grocery,2022-08-15,554.0,651.0,3297.0,283.57009715412494,2956.0,3562.0,552.0,1106.0,1734.0,2439.0,0.0,1051.0,97.0,2.0,0.12038244241634072,583452.0,8,3,33,3,10000,12,High,Medium,"Snack-Nuts,Peas & Mixes",5.0
B,Grocery,2022-08-15,1273.0,1308.0,3096.25,315.8336851361275,2759.0,3496.0,1405.0,2678.0,4070.0,5310.0,32.0,2395.0,35.0,-132.0,0.2766188613646241,241022.0,8,3,33,3,11500,50,High,Medium,Ambient Instant Noodles,1.0
B,Grocery,2022-08-15,1273.0,1308.0,3096.25,315.8336851361275,2759.0,3496.0,1405.0,2678.0,4070.0,5310.0,32.0,2395.0,35.0,-132.0,0.2766188613646241,241022.0,8,3,33,3,11500,50,High,Medium,Rice,2.0
B,Grocery,2022-08-15,1273.0,1308.0,3096.25,315.8336851361275,2759.0,3496.0,1405.0,2678.0,4070.0,5310.0,32.0,2395.0,35.0,-132.0,0.2766188613646241,241022.0,8,3,33,3,11500,50,High,Medium,Sweet Biscuits & Cookies Regular,3.0
B,Grocery,2022-08-15,1273.0,1308.0,3096.25,315.8336851361275,2759.0,3496.0,1405.0,2678.0,4070.0,5310.0,32.0,2395.0,35.0,-132.0,0.2766188613646241,241022.0,8,3,33,3,11500,50,High,Medium,"Snack-Nuts,Peas & Mixes",4.0
